workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceKM,distanceM,reps,rpm,time-per-500,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Barbell Curl,35,,,,,,8,,,,,false,false,false,1759342676422,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Barbell Curl,40,,,,,,4,,,,,false,false,false,1759342946833,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Barbell Curl,35,,,,,,7,,,,,false,false,false,1759343279698,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Bench Dip,,79.2,0,,,,25,,,,,false,false,false,1759342563141,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Deadlift,55,,,,,,5,,,,,false,false,false,1759342564992,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Deadlift,75,,,,,,5,,,,,false,false,false,1759342564511,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Deadlift,85,,,,,,10,,,,,false,false,false,1759343185894,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Deadlift,87.5,,,,,,3,,,,,false,false,false,1759343459838,,,,,,
"Wednesday Evening: Back, Glutes, Triceps etc.",1759342072792,1759343817370,Deadlift,105,,,,,,10,,,,,false,false,false,1759343460305,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,20,,,,,,15,,,,,true,false,false,1759225975300,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,40,,,,,,10,,,,,false,false,false,1759226402488,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,50,,,,,,5,,,,,false,false,false,1759226402860,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,55,,,,,,5,,,,,false,false,false,1759226403145,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,60,,,,,,3,,,,,false,false,false,1759226785429,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,65,,,,,,7,,,,,false,false,false,1759226785794,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,60,,,,,,7,,,,,false,false,false,1759227016390,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Bench Press,60,,,,,,5,,,,,false,false,false,1759227191969,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Dumbbell Front Raise,5,,,,,,15,,,,,false,false,false,1759226870601,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Dumbbell Front Raise,6,,,,,,15,,,,,false,false,false,1759226869331,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Dumbbell Front Raise,7,,,,,,15,,,,,false,false,false,1759226870075,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Dumbbell Front Raise,8,,,,,,10,,,,,false,false,false,1759226926139,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Dumbbell Front Raise,8,,,,,,12,,,,,false,false,false,1759227152820,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Pull-Up,,80,0,,,,6,,,,,false,false,false,1759226867314,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Pull-Up,,80,0,,,,7,,,,,false,false,false,1759226866693,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Pull-Up,,80,0,,,,3,,,,,false,false,false,,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Barbell Shrug,60,,,,,,10,,,,,false,false,false,1759227339401,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Barbell Shrug,80,,,,,,12,,,,,false,false,false,1759227582246,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Barbell Shrug,87.5,,,,,,10,,,,,false,false,false,1759227742428,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Barbell Shrug,100,,,,,,10,,,,,false,false,false,1759227938840,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Overhead Press,20,,,,,,10,,,,,false,false,false,1759227514843,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Overhead Press,30,,,,,,10,,,,,false,false,false,1759227514444,,,,,,
"Tuesday Lunch: Shoulders, Chest, Back",1759225906049,1759228320565,Overhead Press,35,,,,,,10,,,,,false,false,false,1759227674726,,,,,,
