Name,Category,Calories,Protein,Fat,Carbs,Fiber,Sugar,AddedSugar,WholeGrains,SaturatedFat,MonounsaturatedFat,PolyunsaturatedFat,Cholesterol,VitaminD,VitaminB12,Iron,Zinc,Calcium,Omega3,Omega6,IsVegan
Gris fläskben rå,Kött,193,17.7,13.7,0.0,0.0,0.0,0,0,5.9,5.6,1.5,58.0,0.57,0.68,1.5,2.9,11,0.1,1.2,False
Gris picnicbog rå,Kött,121,19.5,4.7,0.0,0.0,0.0,0,0,2.0,1.9,0.5,50.0,0.57,0.63,1.5,2.8,7,0.0,0.4,False
Gris grytbitar rå,Kött,164,19.3,9.7,0.0,0.0,0.0,0,0,4.2,4.0,1.1,58.0,0.57,0.9,1.5,2.9,7,0.0,0.8,False
Gris fläskkarré rå,Kött,171,17.8,11.2,0.0,0.0,0.0,0,0,4.8,4.6,1.2,58.0,0.57,0.68,1.5,2.9,11,0.0,1.0,False
Gris färs rå fett 20%,Kött,242,16.0,20.0,0.0,0.0,0.0,0,0,8.6,8.2,2.2,58.0,0.48,0.65,0.8,2.9,7,0.1,1.7,False
Gris bogbladsstek rå,Kött,137,18.5,7.0,0.0,0.0,0.0,0,0,3.0,2.9,0.8,58.0,0.57,0.63,1.5,2.8,7,0.0,0.6,False
Gris fläskkotlett rå fett bortskuret,Kött,103,21.6,1.7,0.0,0.0,0.0,0,0,0.6,0.8,0.2,50.0,0.57,0.76,1.4,1.7,6,0.0,0.1,False
Gris fläskkotlett rå fettkant 2 mm,Kött,134,20.0,6.0,0.0,0.0,0.0,0,0,2.6,2.5,0.7,58.0,0.57,0.6,1.4,2.2,7,0.0,0.5,False
Gris lägg putsad rå u. svål,Kött,126,19.7,5.2,0.0,0.0,0.0,0,0,2.2,2.1,0.6,60.0,0.57,0.6,1.4,2.2,7,0.0,0.4,False
Gris sidfläsk bit rå m. svål,Kött,268,17.2,22.4,0.0,0.0,0.0,0,0,9.7,9.2,2.5,67.0,0.48,0.65,0.5,3.6,6,0.1,1.9,False
Gris stekfläsk sida skiva rå m. svål,Kött,252,17.1,20.7,0.0,0.0,0.0,0,0,8.8,8.4,2.3,67.0,0.48,0.65,0.5,3.6,6,0.1,1.8,False
Gris flintastek rå m. svål,Kött,191,18.8,13.0,0.0,0.0,0.0,0,0,5.6,5.3,1.4,58.0,0.57,0.68,1.5,2.9,6,0.1,1.1,False
Gris skinka innanlår rå,Kött,100,20.8,1.8,0.0,0.0,0.0,0,0,0.7,0.8,0.2,50.0,0.57,0.76,1.4,1.7,6,0.0,0.1,False
Gris skinka fransyska rå,Kött,101,19.8,2.3,0.0,0.0,0.0,0,0,0.8,1.0,0.2,50.0,0.57,0.76,1.4,1.7,6,0.0,0.2,False
Gris skinka ytterlår rå,Kött,123,19.7,4.9,0.0,0.0,0.0,0,0,2.1,2.0,0.5,58.0,0.57,0.6,1.4,2.2,6,0.0,0.4,False
Gris sidfläsk el. stekfläsk skivor rimmat rå,Kött,353,11.6,34.6,0.0,0.0,0.0,0,0,14.9,14.2,3.8,72.0,0.48,0.4,0.5,3.6,5,0.2,3.0,False
Gris färs rå fett 8%,Kött,144,18.0,8.0,0.0,0.0,0.0,0,0,3.4,3.3,0.9,58.0,0.57,0.6,1.4,2.2,7,0.0,0.7,False
Älg skav rå frysvara,Kött,123,19.8,4.8,0.0,0.0,0.0,0,0,2.3,1.7,0.5,78.0,0.36,6.3,2.8,5.0,12,0.1,0.3,False
Nöt oxsvans rå fett bortskuret,Kött,171,20.0,10.1,0.0,0.0,0.0,0,0,4.8,4.1,0.4,70.0,0.4,3.0,2.7,5.6,9,0.0,0.2,False
Gris svål rå,Kött,277,23.5,20.5,0.0,0.0,0.0,0,0,8.6,9.2,1.8,72.0,0.1,0.6,1.4,0.4,10,0.1,1.4,False
Häst hamburgerkött rökt,Pålägg,100,21.0,1.7,0.0,0.0,0.0,0,0,0.6,0.6,0.4,75.0,0.36,3.1,6.1,2.7,4,0.2,0.2,False
Nöt saltkött rimmat kokt,Pålägg,110,22.5,2.1,0.0,0.0,0.0,0,0,0.9,0.9,0.1,91.0,0.5,1.3,3.4,6.2,15,0.0,0.1,False
Nöt kött rökt,Pålägg,106,20.0,2.8,0.0,0.0,0.0,0,0,1.2,1.2,0.2,91.0,0.36,1.4,3.6,6.2,8,0.0,0.1,False
Ren stek varmrökt,Pålägg,123,23.1,3.2,0.1,0.0,0.0,0,0,1.4,1.0,0.5,73.7,0.0,3.98,4.1,5.5,14,0.0,0.3,False
Ren kött torkat,Kött,330,40.0,17.6,3.0,0.0,0.0,0,0,7.2,8.1,0.9,200.0,0.72,13.8,17.3,12.4,34,0.0,0.1,False
Gris bacon rå,Kött,344,13.4,32.8,0.0,0.0,0.0,0,0,13.7,14.8,2.8,58.0,0.48,0.93,0.6,1.2,7,0.2,2.3,False
Gris bacon stekt,Kött,412,17.0,38.8,0.0,0.0,0.1,0,0,15.2,17.9,3.8,45.7,0.21,0.51,0.5,1.6,4,0.3,3.3,False
Gris bog konserv. gelé 6-8%,Kött,116,16.6,5.4,0.2,0.0,0.0,0,0,2.1,2.5,0.6,38.0,0.63,0.8,0.7,1.4,15,0.0,0.4,False
Gris kassler kotlettrad rökt,Pålägg,106,20.7,2.2,0.5,0.0,0.0,0,0,0.8,1.0,0.2,57.0,0.57,0.9,0.7,3.6,10,0.0,0.2,False
Gris skinka lufttorkad italiensk,Pålägg,245,31.9,12.4,1.5,0.0,0.0,0,0,4.0,5.4,2.2,85.2,0.24,0.76,1.1,3.4,14,0.1,2.0,False
Gris skinka rökt fett 6%,Pålägg,138,21.0,6.0,0.0,0.0,0.8,1,0,2.6,2.5,0.7,50.0,0.63,0.7,0.7,3.0,12,0.0,0.5,False
Gris skinka skivad rökt fett 1-3%,Pålägg,99,18.4,2.2,1.3,0.0,0.8,1,0,0.7,1.0,0.2,48.3,0.0,0.3,0.6,1.6,6,0.0,0.2,False
Gris sidfläsk rökt,Kött,394,15.4,37.5,0.0,0.0,0.1,0,0,14.4,17.5,3.8,67.0,0.63,0.6,0.5,1.7,4,0.2,2.9,False
Nöt kött konserv.,Kött,218,27.0,12.1,0.4,0.0,0.0,0,0,5.8,4.9,0.5,85.0,0.36,2.0,2.3,3.7,14,0.1,0.3,False
Nöt flankstek rå,Kött,134,22.0,5.1,0.0,0.0,0.0,0,0,2.4,2.1,0.2,52.0,0.5,1.4,2.2,3.8,6,0.0,0.1,False
Nöt ryggbiff stekt,Kött,144,25.5,4.5,0.0,0.0,0.0,0,0,1.9,2.0,0.2,60.7,0.47,1.23,2.6,4.4,7,0.0,0.1,False
Nöt entrecôte stekt,Kött,165,25.2,7.1,0.0,0.0,0.0,0,0,3.5,2.8,0.3,60.9,0.07,0.6,2.5,4.8,7,0.1,0.2,False
Gris bog stekt,Kött,163,22.0,8.3,0.0,0.0,0.0,0,0,3.6,3.4,1.0,69.0,0.54,0.56,1.8,3.3,9,0.0,0.7,False
Gris kött kokt m. salt,Kött,179,22.7,9.8,0.0,0.0,0.0,0,0,4.2,4.1,1.1,67.1,0.54,0.39,1.7,2.9,10,0.0,0.8,False
Gris fläskben kokt m. salt,Kött,225,20.6,15.9,0.0,0.0,0.0,0,0,6.9,6.5,1.7,67.5,0.53,0.4,1.7,3.4,14,0.1,1.4,False
Gris fläskfilé skiva stekt,Kött,128,24.6,3.1,0.0,0.0,0.0,0,0,1.2,1.4,0.2,59.8,0.55,0.68,1.7,2.0,6,0.0,0.2,False
Gris fläskkarré skiva stekt,Kött,202,21.0,13.2,0.0,0.0,0.0,0,0,5.7,5.4,1.4,68.4,0.54,0.6,1.7,3.4,13,0.1,1.1,False
Gris fläskkotlett stekt,Kött,217,22.7,14.1,0.0,0.0,0.0,0,0,6.1,5.7,1.5,67.9,0.53,0.6,1.7,3.4,7,0.1,1.2,False
Gris lägg kokt m. salt u. svål,Kött,149,23.3,6.2,0.0,0.0,0.0,0,0,2.6,2.5,0.7,71.0,0.54,0.35,1.6,2.6,10,0.0,0.5,False
Gris kött grillat,Kött,179,22.7,9.9,0.0,0.0,0.0,0,0,4.2,4.1,1.1,67.3,0.61,0.62,1.7,2.9,10,0.0,0.8,False
Rullsylta,Kött,246,19.2,19.0,0.0,0.0,0.0,0,0,8.2,7.8,2.1,67.3,0.54,0.33,1.3,4.1,10,0.1,1.6,False
Gris fötter kokta m. salt,Kött,238,27.0,14.5,0.0,0.0,0.0,0,0,6.2,6.0,1.6,66.7,0.52,0.35,0.9,2.0,69,0.1,1.2,False
Hare stek stekt,Kött,141,26.4,3.8,0.0,0.0,0.0,0,0,1.6,0.7,1.2,73.6,0.36,0.92,5.2,1.2,25,0.4,0.7,False
Kalv filé stekt,Kött,123,23.5,3.2,0.0,0.0,0.0,0,0,1.2,1.4,0.3,83.5,0.28,1.15,2.0,4.0,6,0.0,0.2,False
Kalv kotlett stekt,Kött,143,24.0,5.1,0.0,0.0,0.0,0,0,1.9,2.3,0.5,83.1,0.28,1.14,2.0,5.0,15,0.0,0.3,False
Kalv kött kokt m. salt,Kött,186,24.1,9.8,0.0,0.0,0.0,0,0,4.1,4.5,0.7,90.2,0.3,0.83,2.2,4.8,18,0.0,0.4,False
Kalv stek stekt,Kött,126,24.6,2.9,0.0,0.0,0.0,0,0,1.1,1.3,0.3,83.3,0.28,1.14,2.1,4.0,16,0.0,0.2,False
Lamm kotlett stekt,Kött,231,22.1,16.1,0.0,0.0,0.0,0,0,7.3,6.2,0.8,64.9,0.0,0.76,1.7,2.5,14,0.2,0.6,False
Lamm stek stekt,Kött,119,24.0,2.4,0.0,0.0,0.0,0,0,0.9,0.9,0.3,56.9,0.0,1.35,2.4,4.0,5,0.0,0.1,False
Nöt högrev kokt m. salt,Kött,184,26.1,8.8,0.0,0.0,0.0,0,0,4.1,3.7,0.5,76.4,0.07,0.95,3.3,8.9,9,0.1,0.3,False
Nöt stek el. grytstek kokt m. salt,Kött,149,26.7,4.5,0.0,0.0,0.0,0,0,1.9,1.8,0.3,68.0,0.51,0.77,3.1,6.2,9,0.0,0.1,False
Nöt oxbringa rimmad kokt u. salt,Kött,252,21.6,18.6,0.0,0.0,0.0,0,0,8.9,7.5,0.7,76.3,0.98,0.68,2.6,5.4,5,0.1,0.4,False
Oxrullad nöt stekt,Kött,137,24.4,3.8,0.9,0.1,0.3,0,0,1.5,1.5,0.3,63.3,0.76,1.14,2.9,4.9,14,0.0,0.2,False
Nöt rostbiff ugnsstekt,Kött,141,26.4,3.7,0.0,0.0,0.0,0,0,1.6,1.4,0.2,70.7,0.0,1.26,3.3,4.3,6,0.0,0.2,False
Gris revbensspjäll ugnsstekt grillat,Kött,294,16.9,24.4,2.2,0.0,1.9,0,0,9.3,11.6,2.4,59.1,0.11,0.59,0.9,2.4,21,0.4,1.9,False
Rådjur kött ugnsstekt,Kött,132,29.4,1.5,0.0,0.0,0.0,0,0,0.6,0.4,0.2,82.0,0.0,2.1,3.0,3.4,7,0.0,0.2,False
Ren kött kokt m. salt,Kött,133,28.2,2.1,0.0,0.0,0.0,0,0,0.9,0.6,0.4,82.8,0.0,1.8,4.3,5.0,5,0.0,0.2,False
Ren kött ugnsstekt,Kött,132,27.7,2.2,0.0,0.0,0.0,0,0,0.9,0.6,0.5,84.7,0.0,2.1,4.1,3.5,5,0.0,0.3,False
Älg stek ugnsstekt el. grillad,Kött,132,27.0,1.6,1.8,0.0,0.0,0,0,0.5,0.5,0.4,82.3,0.0,3.13,3.8,5.5,5,0.1,0.2,False
Gris fläskkarré tillagad u. sky,Kött,224,18.0,17.1,0.0,0.0,0.0,0,0,6.9,7.8,1.6,68.1,0.09,0.71,1.1,3.5,5,0.1,1.3,False
Gris skinkstek stekt u. sky frysvara,Kött,164,26.5,6.4,0.0,0.0,0.0,0,0,2.5,3.0,0.6,93.0,1.0,0.6,1.5,3.0,9,0.0,0.5,False
Nöt stek stekt u. sky frysvara,Kött,135,25.5,3.6,0.0,0.0,0.0,0,0,1.4,1.6,0.3,91.0,0.7,1.3,3.5,6.3,15,0.0,0.2,False
Nöt rostbiff tillagad ugnsrostad u. salt,Kött,124,24.0,3.0,0.0,0.0,0.0,0,0,1.2,1.4,0.2,91.0,0.5,1.3,3.0,5.7,15,0.0,0.1,False
Gris revbensspjäll tillagad u. sky,Kött,283,18.0,23.7,0.0,0.0,0.0,0,0,9.8,10.9,1.9,63.7,0.12,0.63,0.9,2.6,22,0.2,1.6,False
Gryta dillkött nöt m. sås,Rätter,114,8.2,6.8,4.9,0.6,1.1,0,0,2.5,3.0,0.6,36.0,0.33,0.7,1.0,2.1,16,0.0,0.4,False
Biff stroganoff nöt,Rätter,150,13.1,9.9,1.9,0.5,1.5,0,0,4.7,3.5,1.1,39.4,0.18,0.52,1.5,2.6,19,0.2,0.8,False
Rimmat sidfläsk el. stekfläsk stekt m. löksås,Rätter,199,6.5,16.2,7.0,0.4,5.3,4,0,6.3,6.8,2.2,28.4,0.32,0.21,0.3,1.8,18,0.3,1.7,False
Rimmat sidfläsk panerat stekt,Kött,373,14.1,32.0,7.8,0.9,0.5,0,1,11.1,14.3,4.9,80.2,0.79,0.44,0.8,3.9,18,0.6,3.8,False
Fläskkotlett panerad stekt,Kött,267,19.2,18.1,6.7,0.7,0.4,0,1,5.5,8.5,3.2,78.8,0.75,0.56,1.6,2.8,16,0.5,2.5,False
Schnitzel gris stekt,Kött,212,19.6,10.2,9.7,1.2,0.6,1,2,1.9,5.3,2.3,71.6,0.73,0.56,1.6,1.9,19,0.4,1.8,False
Gryta gulasch nöt,Rätter,75,8.3,2.8,3.6,0.9,3.0,0,0,1.2,1.2,0.2,22.0,0.03,0.29,1.2,2.7,14,0.0,0.1,False
Gryta osso buco kalvläggsgryta ,Rätter,85,7.9,3.6,4.0,0.9,2.5,0,0,0.7,2.3,0.4,25.2,0.09,0.25,0.9,1.3,18,0.0,0.3,False
Köttsoppa nöt,Rätter,39,4.5,1.1,2.3,1.1,2.2,0,0,0.5,0.4,0.1,10.6,0.05,0.14,0.6,1.2,19,0.0,0.1,False
Gryta lamm m. lök tomat,Rätter,100,8.4,4.9,3.7,0.8,2.6,0,0,1.2,2.4,0.9,24.1,0.12,0.48,0.9,1.5,20,0.2,0.7,False
Pepparrotskött nöt m. lök morot sås,Rätter,134,13.7,7.8,2.0,0.5,1.1,0,0,3.3,3.2,0.8,42.4,0.11,0.49,2.2,4.5,18,0.2,0.5,False
Renskav brynt m. matfett salt,Rätter,213,22.3,13.8,0.0,0.0,0.0,0,0,4.7,5.9,2.4,84.1,0.71,1.9,3.5,5.3,9,0.5,1.7,False
Gryta renskavsgryta,Rätter,138,8.2,7.6,8.7,0.8,7.2,5,0,3.9,2.4,0.7,37.9,0.35,0.48,1.3,1.9,23,0.2,0.5,False
Skinksås,Rätter,119,8.4,6.6,6.3,0.1,4.0,0,0,2.4,2.7,1.0,24.4,0.98,0.43,0.2,1.0,107,0.2,0.8,False
Gryta kalops nöt hemlagad,Rätter,77,7.2,3.8,3.0,0.8,1.7,0,0,1.4,1.7,0.5,20.1,0.16,0.25,1.0,2.4,15,0.1,0.4,False
Biff stroganoff nöt frysvara,Rätter,108,11.9,4.4,4.8,0.4,2.2,0,0,1.8,2.1,0.2,68.0,0.86,1.5,1.5,2.7,36,0.0,0.1,False
Gryta dillkött nöt m. sås frysvara,Rätter,101,11.0,5.0,2.7,0.6,1.2,1,0,1.8,2.1,0.4,30.0,0.48,1.3,1.0,2.4,30,0.0,0.3,False
Kinesisk rätt gris friterat m. grönsaker,Rätter,185,6.8,9.4,18.0,0.5,10.1,5,0,4.5,2.9,1.7,60.0,0.33,0.7,3.1,1.3,14,0.2,1.4,False
Gryta chop suey fläskfilé tillagad på restaurang,Rätter,96,7.2,5.7,3.1,1.6,1.9,0,0,0.9,2.5,2.0,18.8,0.0,0.13,0.5,0.9,13,0.2,1.8,False
Nasi Goreng gris tillagad på restaurang,Rätter,176,7.9,7.2,18.8,1.6,1.1,0,0,1.4,3.0,2.5,54.8,0.1,0.21,0.4,0.9,13,0.2,2.3,False
Frikassé kalv frysvara,Rätter,126,14.8,6.2,2.5,0.6,1.1,0,0,2.3,2.8,0.8,43.0,0.2,1.5,1.8,2.5,10,0.1,0.6,False
Gryta kalops nöt frysvara,Rätter,123,14.2,6.0,2.8,0.6,1.0,0,0,2.4,2.9,0.2,44.0,0.86,1.5,1.9,2.8,10,0.0,0.1,False
Köttsoppa nöt tillagad konserv. m. vatten,Rätter,16,1.5,0.4,1.0,1.4,0.9,0,0,0.1,0.1,0.0,3.0,0.0,0.08,0.3,0.4,15,0.0,0.0,False
Kycklingburgare rå fett ca 7% frysvara,Rätter,168,15.0,7.0,11.0,0.0,0.5,0,0,2.0,3.4,1.0,70.0,0.1,0.6,1.8,0.8,24,0.1,0.9,False
Köttbullar kyckling stekta fett 12% frysvara,Rätter,224,16.0,12.0,13.0,0.0,1.7,2,0,2.8,6.5,1.6,42.0,0.2,0.67,1.6,1.3,83,0.1,1.4,False
Hamburgare nöt rå frysvara,Kött,221,14.7,17.3,2.0,0.0,0.3,0,0,7.1,8.4,0.7,59.0,0.32,1.4,2.1,2.0,21,0.2,0.4,False
Köttbullar frysvara,Rätter,217,12.3,15.6,6.5,1.5,1.4,1,0,5.7,7.8,1.3,39.6,0.0,0.48,0.9,1.8,14,0.1,1.1,False
Pannbiff rå frysvara,Kött,204,13.2,14.4,5.6,0.3,1.1,1,0,6.0,6.7,0.9,59.0,0.25,1.4,1.4,2.0,18,0.1,0.6,False
Burgare veg. soja- och veteprotein tillagad,Rätter,172,16.3,7.7,6.7,5.3,1.6,0,0,0.5,3.8,1.9,0.0,0.0,0.14,1.8,0.6,85,0.5,1.3,True
Biff à la Lindström stekt hemlagad,Rätter,148,12.3,8.1,6.1,0.7,2.9,0,0,3.1,3.7,0.8,65.0,0.59,0.7,1.7,2.1,16,0.1,0.6,False
Köttbullar blandfärs stekta hemlagade,Rätter,177,15.8,10.0,5.8,0.3,1.1,0,0,3.9,4.5,1.0,75.0,0.86,1.1,2.2,3.0,28,0.2,0.7,False
Köttfärslimpa ugnsstekt hemlagad,Rätter,142,14.0,7.7,4.0,0.3,1.0,0,0,3.1,3.5,0.6,87.0,0.67,1.1,1.5,3.1,27,0.1,0.4,False
Köttfärssås i gjutjärn hemlagad,Rätter,100,8.3,5.1,4.7,1.1,3.1,0,0,2.0,2.3,0.5,28.0,0.48,0.5,5.6,2.4,16,0.1,0.3,False
Pannbiff gris stekt,Rätter,191,14.8,12.7,4.3,0.5,1.0,0,3,5.2,5.2,1.5,75.6,0.57,0.54,1.1,2.2,35,0.1,1.2,False
Hamburgare nöt stekt fett 10%,Rätter,225,25.0,14.0,0.0,0.0,0.0,0,0,6.2,6.3,0.6,73.8,0.09,1.42,2.5,6.2,11,0.1,0.4,False
Hamburgare nöt stekt fett 15%,Rätter,251,23.8,17.5,0.0,0.0,0.0,0,0,7.7,8.1,0.7,72.0,0.15,1.45,2.4,6.0,10,0.1,0.5,False
Järpar blandfärs stekta,Rätter,204,13.1,14.6,5.1,0.7,0.9,0,0,7.0,5.5,1.1,74.9,0.25,0.65,1.2,2.7,33,0.1,0.8,False
Frikadeller kalv,Rätter,153,17.6,7.0,4.5,0.4,1.6,0,1,2.8,3.1,0.6,102.4,0.65,0.77,1.5,3.6,59,0.0,0.5,False
Wallenbergare kalv stekt,Rätter,245,16.7,16.7,6.9,0.8,1.5,0,1,8.3,5.8,1.1,171.4,0.51,1.16,1.6,3.6,59,0.1,0.8,False
Köttfärssås nöt,Rätter,116,9.2,6.5,4.7,1.1,3.5,0,0,2.2,3.1,0.7,23.4,0.12,0.37,1.4,2.1,23,0.2,0.6,False
Köttfärssoppa,Rätter,49,4.4,2.2,2.3,1.1,2.2,0,0,1.0,1.0,0.1,11.1,0.02,0.16,0.5,1.0,19,0.0,0.1,False
Köttbullar nöt stekta,Rätter,171,16.6,9.7,4.1,0.5,0.9,0,3,4.1,4.3,0.6,74.5,0.3,1.0,1.8,3.9,34,0.1,0.5,False
Köttbullar gris stekta,Rätter,183,14.3,12.2,4.1,0.5,0.9,0,3,5.0,5.0,1.4,72.7,0.54,0.52,1.1,2.2,33,0.1,1.1,False
Köttfärssås gris,Rätter,136,7.6,9.5,4.7,1.1,3.5,0,0,4.4,3.6,1.0,27.0,0.16,0.13,1.0,1.2,22,0.1,0.8,False
Nöt färs stekt tacokryddad hemlagad kryddning,Rätter,245,22.2,16.9,0.9,0.4,0.3,0,0,6.0,8.1,1.8,64.3,0.28,0.82,2.7,5.5,19,0.4,1.3,False
Pannbiff lamm stekt,Rätter,215,15.0,15.4,4.2,0.5,1.0,0,3,6.9,5.8,1.0,81.2,0.25,1.05,1.6,3.0,38,0.2,0.8,False
Köttfärslimpa gris ugnsstekt hemlagad,Rätter,183,14.2,12.2,4.2,0.5,1.0,0,1,5.0,5.0,1.4,72.3,0.52,0.54,1.0,2.1,34,0.1,1.1,False
Köttfärslimpa blandfärs ugnsstekt hemlagad,Rätter,191,15.0,12.6,4.2,0.5,1.0,0,1,5.2,5.4,1.2,72.9,0.37,0.8,1.3,3.1,34,0.1,0.9,False
Pannbiff nöt stekt,Rätter,178,17.3,10.1,4.3,0.5,1.0,0,3,4.2,4.5,0.7,77.4,0.31,1.04,1.9,4.0,36,0.1,0.5,False
Pannbiff blandfärs stekt,Rätter,198,15.7,13.1,4.3,0.5,1.0,0,3,5.5,5.5,1.3,76.2,0.43,0.79,1.4,3.2,35,0.1,1.0,False
Parisersmörgås,Rätter,184,11.4,9.4,12.7,1.4,2.7,2,0,3.1,4.1,1.3,104.5,0.49,0.64,1.1,1.9,36,0.2,1.0,False
Pannbiff älg stekt,Rätter,113,17.9,2.6,4.0,0.5,0.9,0,3,0.8,0.9,0.5,69.3,0.24,1.89,2.4,5.1,31,0.0,0.3,False
Köttfärssås älg,Rätter,82,9.9,2.4,4.6,1.1,3.4,0,0,1.3,0.6,0.2,25.4,0.01,0.62,1.8,2.7,20,0.0,0.1,False
Taco tacoskal m. köttfärs grönsaker ost,Rätter,147,7.9,9.8,6.6,0.8,2.0,0,0,4.2,4.1,0.9,24.4,0.08,0.29,0.9,1.7,61,0.1,0.7,False
Biff à la Lindström stekt frysvara,Rätter,192,12.8,12.7,5.8,2.4,3.2,0,0,5.3,5.9,0.8,68.0,0.63,1.5,1.6,2.9,39,0.1,0.5,False
Gryta biff m. bambuskott tillagad på restaurang,Rätter,97,8.2,5.8,2.4,1.2,0.9,1,0,0.9,2.8,1.9,19.0,0.0,0.24,0.9,1.0,10,0.3,1.6,False
Hamburgare nöt stekt frysvara,Rätter,260,14.0,20.3,5.4,0.8,0.5,0,0,9.2,9.2,0.4,46.2,0.0,1.39,1.6,3.3,11,0.1,0.3,False
Kålpudding m. vitkål köttfärs,Rätter,96,6.6,5.0,5.7,1.1,3.2,1,0,2.2,2.2,0.4,19.0,0.25,1.5,0.8,1.0,75,0.1,0.3,False
Köttfärssås frysvara el. konserv.,Rätter,101,6.1,5.8,5.7,1.1,3.3,2,0,2.2,2.6,0.6,30.0,0.48,1.0,1.0,1.7,15,0.1,0.5,False
Kåldolmar stekta u. sås frysvara,Rätter,99,6.0,5.9,4.6,1.9,4.2,2,0,2.5,2.7,0.4,30.0,0.32,0.1,0.8,1.1,55,0.0,0.2,False
Kåldolmar stekta värmda m. sås frysvara,Rätter,93,4.8,5.1,6.4,1.1,4.2,2,0,2.1,2.3,0.5,18.0,0.19,0.1,0.6,0.6,42,0.1,0.4,False
Köttbullar stekta m. sås frysvara,Rätter,145,8.0,10.0,5.9,0.1,1.1,1,0,4.2,4.6,0.6,55.0,0.51,0.1,1.0,1.7,40,0.1,0.4,False
Pannbiff stekt frysvara,Rätter,213,14.0,14.1,7.6,0.3,1.1,1,0,5.9,6.5,0.8,65.0,0.63,1.5,1.6,2.8,34,0.1,0.6,False
Anka bröst rå,"Kyckling, fågel",119,19.9,4.3,0.0,0.0,0.0,0,0,1.3,1.2,0.6,80.0,0.4,0.8,4.5,0.7,3,0.1,0.5,False
Anka rå m. skinn,"Kyckling, fågel",396,11.5,39.5,0.0,0.0,0.0,0,0,13.2,18.7,5.1,76.0,1.4,0.2,1.2,1.4,11,0.4,4.7,False
Duva rå,"Kyckling, fågel",137,17.5,7.5,0.0,0.0,0.0,0,0,2.0,2.7,1.6,77.0,0.4,0.8,7.5,0.9,45,0.0,1.0,False
Duva rå m. skinn,"Kyckling, fågel",287,18.5,24.0,0.0,0.0,0.0,0,0,8.4,9.7,3.1,77.0,1.4,0.8,7.5,0.8,45,0.0,2.7,False
Fasan rå,"Kyckling, fågel",127,23.5,3.6,0.0,0.0,0.0,0,0,1.2,1.2,0.6,77.0,0.4,0.8,1.2,1.0,13,0.1,0.5,False
Fasan rå m. skinn,"Kyckling, fågel",174,22.5,9.3,0.0,0.0,0.0,0,0,2.7,4.3,1.2,77.0,1.4,0.8,1.2,1.0,12,0.1,0.8,False
Gås rå,"Kyckling, fågel",156,23.0,7.1,0.0,0.0,0.0,0,0,2.8,1.8,0.9,84.0,0.4,0.5,2.6,1.4,13,0.1,0.8,False
Gås rå m. skinn,"Kyckling, fågel",362,15.9,33.6,0.0,0.0,0.0,0,0,9.8,17.7,3.8,80.0,1.4,0.3,2.5,1.0,12,0.2,3.3,False
Höna rå,"Kyckling, fågel",141,21.0,6.3,0.0,0.0,0.0,0,0,1.4,2.7,0.9,63.0,0.4,0.5,0.9,1.4,8,0.0,0.8,False
Höna rå m. skinn,"Kyckling, fågel",262,18.7,21.0,0.0,0.0,0.0,0,0,5.5,10.3,3.5,71.0,1.4,0.3,1.6,1.2,17,0.2,3.2,False
Kalkon filé rå,"Kyckling, fågel",106,24.1,0.9,0.0,0.0,0.0,0,0,0.3,0.3,0.2,51.0,0.25,1.13,0.4,1.1,4,0.0,0.2,False
Kalkon rå m. skinn,"Kyckling, fågel",126,21.0,4.6,0.0,0.0,0.0,0,0,1.5,1.2,1.4,81.0,1.4,0.4,1.1,2.0,7,0.1,1.0,False
Kyckling kött rå u. skinn,"Kyckling, fågel",115,21.5,3.1,0.0,0.0,0.0,0,0,0.8,1.2,0.4,70.0,0.4,0.4,0.9,1.5,12,0.0,0.3,False
Kyckling kött rå m. skinn,"Kyckling, fågel",170,18.0,11.0,0.0,0.0,0.0,0,0,3.5,5.3,1.6,75.0,1.5,0.44,1.2,1.3,8,0.1,1.3,False
Kyckling bröstfilé rå m. skinn,"Kyckling, fågel",148,21.5,6.9,0.0,0.0,0.0,0,0,2.1,3.2,1.0,64.0,1.5,0.28,0.9,0.8,11,0.1,0.8,False
Kyckling lår rå m. skinn,"Kyckling, fågel",196,18.9,13.5,0.0,0.0,0.0,0,0,4.2,6.3,1.9,84.0,1.5,0.58,1.4,1.6,14,0.1,1.5,False
Kyckling vinge rå m. skinn,"Kyckling, fågel",186,19.2,12.2,0.0,0.0,0.0,0,0,3.8,5.7,1.7,77.0,1.5,0.51,1.4,1.3,14,0.1,1.4,False
Ripa rå,"Kyckling, fågel",113,23.5,2.0,0.0,0.0,0.0,0,0,0.6,0.9,0.2,77.0,0.4,0.8,7.5,1.5,40,0.0,0.2,False
Kyckling bröstfilé färsk stekt u. skinn,"Kyckling, fågel",116,23.0,2.5,0.0,0.0,0.0,0,0,0.7,1.0,0.6,96.0,0.41,0.22,0.4,0.8,5,0.1,0.4,False
Kyckling ben rå m. skinn,"Kyckling, fågel",198,19.3,13.5,0.0,0.0,0.0,0,0,4.2,6.3,1.9,81.0,1.5,0.63,1.0,2.0,11,0.1,1.5,False
Kyckling bröstfilé strimlad wokad u. skinn m. rapsolja,"Kyckling, fågel",164,29.4,5.0,0.0,0.0,0.2,0,0,0.7,2.6,1.4,106.0,0.0,0.24,0.4,0.8,5,0.3,0.9,False
