"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,11,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Lateral Raise (Cable)",,"2.5 direkt efter 5",0,"normal",7.5,8,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Lateral Raise (Cable)",,"2.5 direkt efter 5",1,"normal",5,15,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Lateral Raise (Cable)",,"2.5 direkt efter 5",2,"normal",2.5,9,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Bicep Curl (Cable)",,"",0,"normal",35,8,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Bicep Curl (Cable)",,"",1,"normal",30,9,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Triceps Rope Pushdown",,"Svarta repet",0,"normal",25,12,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Triceps Extension (Cable)",,"Svarta repet",0,"normal",22.5,11,,,
"Upper","21 Nov 2025, 19:27","21 Nov 2025, 20:22","","Chest Fly (Machine)",,"",0,"normal",25,11,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Bench Press (Barbell)",,"Långfinger",0,"normal",50,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Bench Press (Barbell)",,"Långfinger",1,"normal",70,5,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Bench Press (Barbell)",,"Långfinger",2,"normal",85,5,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Bench Press (Barbell)",,"Långfinger",3,"normal",85,4,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Lateral Raise (Dumbbell)",,"",0,"normal",11,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Lateral Raise (Dumbbell)",,"",1,"normal",11,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",60,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",80,10,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,10,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Hammer Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Triceps Extension (Cable)",,"Svarta repet",0,"normal",25,10,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Triceps Extension (Cable)",,"Svarta repet",1,"normal",25,10,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Triceps Rope Pushdown",,"Svarta repet. Efter 2 extensions",0,"normal",22.5,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Pull Up (Assisted)",,"",0,"normal",28,13,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Chest Fly (Machine)",,"",0,"normal",30,8,,,
"Upper","18 Nov 2025, 19:31","18 Nov 2025, 20:32","","Chest Fly (Machine)",,"",1,"normal",30,6,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Squat (Barbell)",,"",0,"normal",60,5,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Squat (Barbell)",,"",1,"normal",80,4,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Squat (Barbell)",,"",2,"normal",100,2,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Squat (Barbell)",,"",3,"normal",120,1,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Squat (Barbell)",,"",4,"normal",125,1,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Calf Press on Seated Leg Press",,"Ett ben åt gången första",0,"normal",140,8,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Calf Press on Seated Leg Press",,"Ett ben åt gången första",1,"normal",200,12,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Leg Extension (Machine)",,"-",0,"normal",80,10,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Hip Adduction (Machine)",,"",0,"normal",45,5,,,
"Lower","17 Nov 2025, 19:36","17 Nov 2025, 20:12","Lite huvudvärk","Hip Adduction (Machine)",,"",1,"normal",35,12,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Iso-Lateral Chest Press (Machine)",,"Hoist. Läge 4",0,"normal",50,8,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Iso-Lateral Chest Press (Machine)",,"Hoist. Läge 4",1,"normal",90,5,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Iso-Lateral Chest Press (Machine)",,"Hoist. Läge 4",2,"normal",120,5,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Iso-Lateral Chest Press (Machine)",,"Hoist. Läge 4",3,"normal",130,5,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",85,9,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",85,7,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Lateral Raise (Dumbbell)",,"",0,"normal",10,12,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Lateral Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Bicep Curl (Cable)",,"Rep",0,"normal",30,8,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Bicep Curl (Cable)",,"Rep",1,"normal",35,8,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Lat Pulldown (Cable)",,"",0,"normal",95,1,,,
"Upper","14 Nov 2025, 19:54","14 Nov 2025, 20:49","","Lat Pulldown (Cable)",,"",1,"normal",85,5,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Deadlift (Barbell)",,"Bälte från 120. Lite känningar vänster baksida lår. Spara till söndag!",0,"normal",60,5,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Deadlift (Barbell)",,"Bälte från 120. Lite känningar vänster baksida lår. Spara till söndag!",1,"normal",100,3,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Deadlift (Barbell)",,"Bälte från 120. Lite känningar vänster baksida lår. Spara till söndag!",2,"normal",120,2,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Deadlift (Barbell)",,"Bälte från 120. Lite känningar vänster baksida lår. Spara till söndag!",3,"normal",140,1,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Calf Press on Seated Leg Press",,"Ett ben åt gången första",0,"normal",130,10,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Calf Press on Seated Leg Press",,"Ett ben åt gången första",1,"normal",220,10,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Leg Extension (Machine)",,"-",0,"normal",80,8,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Leg Extension (Machine)",,"-",1,"normal",95,8,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Hip Thrust (Machine)",,"",0,"normal",50,8,,,
"Lower","13 Nov 2025, 18:27","13 Nov 2025, 19:12","","Hip Thrust (Machine)",,"",1,"normal",55,10,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Bench Press (Barbell)",,"Långfinger",0,"normal",60,8,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Bench Press (Barbell)",,"Långfinger",1,"normal",80,5,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Bench Press (Barbell)",,"Långfinger",2,"normal",85,6,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Bench Press (Barbell)",,"Långfinger",3,"normal",85,3,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",80,12,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,8,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Lateral Raise (Machine)",,"",0,"normal",55,8,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Lateral Raise (Machine)",,"",1,"normal",45,9,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Triceps Extension (Cable)",,"",0,"normal",25,12,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Triceps Rope Pushdown",,"",0,"normal",25,9,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Preacher Curl (Barbell)",,"",0,"normal",22,12,,,
"Upper","11 Nov 2025, 18:26","11 Nov 2025, 19:15","","Preacher Curl (Barbell)",,"",1,"normal",22,7,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Deadlift (Barbell)",,"Bälte från 140",0,"normal",60,5,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Deadlift (Barbell)",,"Bälte från 140",1,"normal",90,5,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Deadlift (Barbell)",,"Bälte från 140",2,"normal",120,2,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Deadlift (Barbell)",,"Bälte från 140",3,"normal",140,2,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Deadlift (Barbell)",,"Bälte från 140",4,"normal",150,1,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Calf Press on Seated Leg Press",,"Ett ben åt gången första",0,"normal",120,10,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Calf Press on Seated Leg Press",,"Ett ben åt gången första",1,"normal",220,10,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Lying Leg Curl (Machine)",,"",0,"normal",50,7,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Lying Leg Curl (Machine)",,"",1,"normal",45,7,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Leg Extension (Machine)",,"Lite ont i höger knä",0,"normal",70,8,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Leg Extension (Machine)",,"Lite ont i höger knä",1,"normal",90,9,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Hip Adduction (Machine)",,"",0,"normal",42.5,11,,,
"Lower","10 Nov 2025, 18:42","10 Nov 2025, 19:44","","Hip Adduction (Machine)",,"",1,"normal",40,6,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bench Press (Barbell)",,"Långfinger",0,"normal",50,5,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bench Press (Barbell)",,"Långfinger",1,"normal",70,5,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bench Press (Barbell)",,"Långfinger",2,"normal",85,5,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bench Press (Barbell)",,"Långfinger",3,"normal",85,4,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",75,8,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",85,8,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Pull Up (Assisted)",,"",0,"normal",21,8,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Lateral Raise (Dumbbell)",,"Stående",0,"normal",9,12,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Lateral Raise (Dumbbell)",,"Stående",1,"normal",9,10,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bicep Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Upper","8 Nov 2025, 18:06","8 Nov 2025, 18:41","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Incline Bench Press (Dumbbell)",,"",2,"normal",35,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Overhead Press (Dumbbell)",,"Sittande",0,"normal",15,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Overhead Press (Dumbbell)",,"Sittande",1,"normal",20,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Overhead Press (Dumbbell)",,"Sittande",2,"normal",25,5,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,8,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,10,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Lateral Raise (Machine)",,"",0,"normal",55,8,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Lateral Raise (Machine)",,"",1,"normal",50,8,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Upper light(ish)","4 Nov 2025, 18:26","4 Nov 2025, 19:13","","Bicep Curl (Barbell)",,"",1,"normal",25,12,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Bench Press (Barbell)",,"Långfinger. Hade kanske en till",0,"normal",50,8,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Bench Press (Barbell)",,"Långfinger. Hade kanske en till",1,"normal",70,5,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Bench Press (Barbell)",,"Långfinger. Hade kanske en till",2,"normal",90,3,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Lat Pulldown (Cable)",,"Classic",0,"normal",70,12,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Lat Pulldown (Cable)",,"Classic",1,"normal",80,9,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Lateral Raise (Dumbbell)",,"Stående",0,"normal",8,13,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Lateral Raise (Dumbbell)",,"Stående",1,"normal",8,12,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Lateral Raise (Dumbbell)",,"Stående",2,"normal",7,12,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",80,10,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Triceps Rope Pushdown",,"",0,"normal",22.5,8,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Triceps Rope Pushdown",,"",1,"normal",25,11,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Triceps Rope Pushdown",,"",2,"normal",27.5,5,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Chest Fly (Machine)",,"",0,"normal",30,10,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Hammer Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Upper","2 Nov 2025, 15:37","2 Nov 2025, 16:37","","Hammer Curl (Dumbbell)",,"",1,"normal",12.5,11,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Squat (Barbell)",,"",0,"normal",60,5,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Squat (Barbell)",,"",1,"normal",100,3,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Calf Press on Seated Leg Press",,"Båda benen första. Ej nära fail",0,"normal",220,6,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Calf Press on Seated Leg Press",,"Båda benen första. Ej nära fail",1,"normal",100,8,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Lying Leg Curl (Machine)",,"",0,"normal",50,9,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Lying Leg Curl (Machine)",,"",1,"normal",45,8,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Leg Extension (Machine)",,"Lite ont i höger knä",0,"normal",60,8,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Hip Thrust (Machine)",,"",0,"normal",45,9,,,
"Lower","1 Nov 2025, 15:48","1 Nov 2025, 16:27","","Hip Thrust (Machine)",,"",1,"normal",50,10,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Lat Pulldown (Cable)",,"Thor axelbrett",0,"normal",60,8,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Lat Pulldown (Cable)",,"Thor axelbrett",1,"normal",75,8,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Lat Pulldown (Cable)",,"Thor axelbrett",2,"normal",85,9,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",75,8,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",85,6,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Chest Press (Machine)",,"Techno 6. Inre grepp andra",0,"normal",70,10,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Chest Press (Machine)",,"Techno 6. Inre grepp andra",1,"normal",70,8,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Lateral Raise (Dumbbell)",,"Sittande. Plus halvreps",0,"normal",8,10,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Lateral Raise (Dumbbell)",,"Sittande. Plus halvreps",1,"normal",6,13,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Preacher Curl (Machine)",,"",0,"normal",30,8,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Preacher Curl (Machine)",,"",1,"normal",30,6,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Hammer Curl (Dumbbell)",,"",0,"normal",12.5,12,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Triceps Extension (Cable)",,"",0,"normal",25,11,,,
"Upper","30 Oct 2025, 19:00","30 Oct 2025, 19:47","","Triceps Rope Pushdown",,"",0,"normal",25,8,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Romanian Deadlift (Barbell)",,"Med bälte. Testa spänna ut ett snäpp",0,"normal",60,5,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Romanian Deadlift (Barbell)",,"Med bälte. Testa spänna ut ett snäpp",1,"normal",90,5,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Romanian Deadlift (Barbell)",,"Med bälte. Testa spänna ut ett snäpp",2,"normal",120,3,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Lying Leg Curl (Machine)",,"",0,"normal",45,8,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Lying Leg Curl (Machine)",,"",1,"normal",45,7,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Calf Press on Seated Leg Press",,"Båda benen",0,"normal",210,8,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Calf Press on Seated Leg Press",,"Båda benen",1,"normal",220,8,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Leg Extension (Machine)",,"",0,"normal",70,8,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Leg Extension (Machine)",,"",1,"normal",80,9,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Hip Adduction (Machine)",,"",0,"normal",42.5,10,,,
"Lower","29 Oct 2025, 18:08","29 Oct 2025, 18:57","","Hip Adduction (Machine)",,"",1,"normal",42.5,7,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Lat Pulldown (Cable)",,"Thor axelbrett",0,"normal",60,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Lat Pulldown (Cable)",,"Thor axelbrett",1,"normal",80,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Lat Pulldown (Cable)",,"Thor axelbrett",2,"normal",90,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Incline Bench Press (Smith Machine)",,"Ringfinger på ringen",0,"normal",45,5,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Incline Bench Press (Smith Machine)",,"Ringfinger på ringen",1,"normal",65,5,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Incline Bench Press (Smith Machine)",,"Ringfinger på ringen",2,"normal",75,5,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Incline Bench Press (Smith Machine)",,"Ringfinger på ringen",3,"normal",85,3,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Overhead Press (Barbell)",,"",0,"normal",40,5,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Overhead Press (Barbell)",,"",1,"normal",50,5,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Overhead Press (Barbell)",,"",2,"normal",55,3,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Bicep Curl (Barbell)",,"",0,"normal",25,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Bicep Curl (Barbell)",,"",1,"normal",25,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Chest Fly (Machine)",,"",0,"normal",30,8,,,
"Upper","27 Oct 2025, 18:36","27 Oct 2025, 19:29","","Chest Fly (Machine)",,"",1,"normal",35,5,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Bench Press (Barbell)",,"Långfinger",0,"normal",50,5,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Bench Press (Barbell)",,"Långfinger",1,"normal",70,5,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Bench Press (Barbell)",,"Långfinger",2,"normal",90,3,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",80,8,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",90,6,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Bicep Curl (Cable)",,"",0,"normal",30,8,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Bicep Curl (Cable)",,"",1,"normal",35,6,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Lateral Raise (Cable)",,"",0,"normal",7,10,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Lateral Raise (Cable)",,"",1,"normal",7,10,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Triceps Extension (Cable)",,"",0,"normal",25,10,,,
"Upper","24 Oct 2025, 18:55","24 Oct 2025, 19:35","","Triceps Rope Pushdown",,"",0,"normal",25,9,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Bench Press (Barbell)",,"Lillfinger vid ring 2 första",0,"normal",60,5,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Bench Press (Barbell)",,"Lillfinger vid ring 2 första",1,"normal",80,5,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Bench Press (Barbell)",,"Lillfinger vid ring 2 första",2,"normal",80,4,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,10,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,10,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Lat Pulldown (Cable)",,"Gamla hederliga",0,"normal",75,8,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Lat Pulldown (Cable)",,"Gamla hederliga",1,"normal",80,7,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Lateral Raise (Machine)",,"",0,"normal",55,8,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Lateral Raise (Machine)",,"",1,"normal",52.5,9,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Hammer Curl (Dumbbell)",,"",0,"normal",20,6,,,
"Upper","21 Oct 2025, 18:19","21 Oct 2025, 19:01","","Hammer Curl (Dumbbell)",,"",1,"normal",15,10,,,
"Lower","19 Oct 2025, 18:04","19 Oct 2025, 18:49","","Squat (Barbell)",,"Första gången med bälte",0,"normal",60,5,,,
"Lower","19 Oct 2025, 18:04","19 Oct 2025, 18:49","","Squat (Barbell)",,"Första gången med bälte",1,"normal",100,3,,,
"Lower","19 Oct 2025, 18:04","19 Oct 2025, 18:49","","Squat (Barbell)",,"Första gången med bälte",2,"normal",110,2,,,
"Lower","19 Oct 2025, 18:04","19 Oct 2025, 18:49","","Calf Press on Seated Leg Press",,"Båda benen",0,"normal",200,10,,,
"Lower","19 Oct 2025, 18:04","19 Oct 2025, 18:49","","Calf Press on Seated Leg Press",,"Båda benen",1,"normal",210,10,,,
